CableId, Panel Id, Description, Location, Room, Affl, Dest Rack Id, CableId, Qty, Keystone
TD340, , SPARE, , , , , TD340, -1, 4
TD341, , SPARE, , , , , TD341, -1, 5
TD342, , SPARE, , , , , TD342, -1, 6
TD343, , SPARE, , , , , TD343, -1, 7
TD344, , SPARE, , , , , TD344, -1, 8
TD345, , SPARE, , , , , TD345, -1, 9
TD346, , SPARE, , , , , TD346, -1, 10
TD347, , SPARE, , , , , TD347, -1, 11
TD348, , SPARE, , , , , TD348, -1, 12
TD349, , SPARE, , , , , TD349, -1, 13
TD350, , SPARE, , , , , TD350, -1, 14
TD351, , SPARE, , , , , TD351, -1, 15
TD352, , SPARE, , , , , TD352, -1, 16
TD353, , SPARE, , , , , TD353, -1, 17
TD354, , SPARE, , , , , TD354, -1, 18
TD355, , SPARE, , , , , TD355, -1, 19
TD356, , SPARE, , , , , TD356, -1, 20
TD357, , SPARE, , , , , TD357, -1, 21
TD358, , SPARE, , , , , TD358, -1, 22
TD359, , SPARE, , , , , TD359, -1, 23
TD360, , SPARE, , , , , TD360, -1, 24
TD361, RH601, AV CONTROL, REHEARSAL, 203, 1100, EN601, TD361, 1, 1
TD362, RH611, TECH PANEL, REHEARSAL, 203, 300, EN601, TD362, 4, 2
TD363, RH611, TECH PANEL, REHEARSAL, 203, 300, EN601, TD363, 4, 3
TD364, RH611, TECH PANEL, REHEARSAL, 203, 300, EN601, TD364, 4, 4
TD365, RH611, TECH PANEL, REHEARSAL, 203, 300, EN601, TD365, 4, 5
TD366, RH612, TECH PANEL, REHEARSAL, 203, 300, EN601, TD366, 4, 6
TD367, RH612, TECH PANEL, REHEARSAL, 203, 300, EN601, TD367, 4, 7
TD368, RH612, TECH PANEL, REHEARSAL, 203, 300, EN601, TD368, 4, 8
TD369, RH612, TECH PANEL, REHEARSAL, 203, 300, EN601, TD369, 4, 9
TD370, RH613, TECH PANEL/FLOOR BOX, REHEARSAL, 203, 0, EN601, TD370, 4, 10
TD371, RH613, TECH PANEL/FLOOR BOX, REHEARSAL, 203, 0, EN601, TD371, 4, 11
TD372, RH613, TECH PANEL/FLOOR BOX, REHEARSAL, 203, 0, EN601, TD372, 4, 12
TD373, RH613, TECH PANEL/FLOOR BOX, REHEARSAL, 203, 0, EN601, TD373, 4, 13
TD374, , SPARE, , , , , TD374, -1, 14
TD375, , SPARE, , , , , TD375, -1, 15
TD376, , SPARE, , , , , TD376, -1, 16
TD377, , SPARE, , , , , TD377, -1, 17
TD378, , SPARE, , , , , TD378, -1, 18
TD379, , SPARE, , , , , TD379, -1, 19
TD380, , SPARE, , , , , TD380, -1, 20
TD381, , SPARE, , , , , TD381, -1, 21
TD382, , SPARE, , , , , TD382, -1, 22
TD383, , SPARE, , , , , TD383, -1, 23
TD384, , SPARE, , , , , TD384, -1, 24
TD385, RH701, LIGHTING, REHEARSAL, 203, PIPE GRID, ER601, TD385, 1, 1
TD386, RH702, LIGHTING, REHEARSAL, 203, PIPE GRID, ER601, TD386, 1, 2
TD387, RH703, LIGHTING, REHEARSAL, 203, PIPE GRID, ER601, TD387, 1, 3
TD388, RH704, LIGHTING, REHEARSAL, 203, PIPE GRID, ER601, TD388, 1, 4
TD389, RH705, LIGHTING, REHEARSAL, 203, PIPE GRID, ER601, TD389, 1, 5
TD390, RH706, LIGHTING, REHEARSAL, 203, PIPE GRID, ER601, TD390, 1, 6
TD391, RH707, LIGHTING, REHEARSAL, 203, PIPE GRID, ER601, TD391, 1, 7
TD392, RH708, LIGHTING, REHEARSAL, 203, PIPE GRID, ER601, TD392, 1, 8
TD393, RH711, SPEAKER POINT, REHEARSAL, 203, PIPE GRID, ER601, TD393, 1, 9
TD394, RH712, SPEAKER POINT, REHEARSAL, 203, PIPE GRID, ER601, TD394, 1, 10
TD395, RH713, SPEAKER POINT, REHEARSAL, 203, PIPE GRID, ER601, TD395, 1, 11
TD396, RH714, SPEAKER POINT, REHEARSAL, 203, PIPE GRID, ER601, TD396, 1, 12
TD397, RH731A, PROJECTOR, REHEARSAL, 203, PIPE GRID, ER601, TD397, 1, 13
TD398, RH731B, PROJECTOR, REHEARSAL, 203, PIPE GRID, ER601, TD398, 1, 14
TD399, , SPARE, , , , , TD399, -1, 15
TD400, , SPARE, , , , , TD400, -1, 16
TD401, , SPARE, , , , , TD401, -1, 17
TD402, , SPARE, , , , , TD402, -1, 18
TD403, , SPARE, , , , , TD403, -1, 19
TD404, , SPARE, , , , , TD404, -1, 20
TD405, , SPARE, , , , , TD405, -1, 21
TD406, , SPARE, , , , , TD406, -1, 22
TD407, , SPARE, , , , , TD407, -1, 23
TD408, , SPARE, , , , , TD408, -1, 24
TD409, FY213, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, TD409, 2, 1
TD410, FY213, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, TD410, 2, 2
TD411, FY214, TECH PANEL, FUNCTION/FOYER, G01, 0, ER211, TD411, 2, 3
TD412, FY214, TECH PANEL, FUNCTION/FOYER, G01, 0, ER211, TD412, 2, 4
TD413, FY221, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, TD413, 1, 5
TD414, FY222, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, TD414, 1, 6
TD415, FY227, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, TD415, 1, 7
TD416, FY228, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, TD416, 1, 8
TD417, FY229, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, TD417, 1, 9
TD418, FY231, HOUSE MANAGERS PANEL, FUNCTION/FOYER, G01, 1100, ER211, TD418, 1, 10
TD419, FY301, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD419, 4, 11
TD420, FY301, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD420, 4, 12
TD421, FY301, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD421, 4, 13
TD422, FY301, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD422, 4, 14
TD423, FY302, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD423, 4, 15
TD424, FY302, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD424, 4, 16
TD425, FY302, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD425, 4, 17
TD426, FY302, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD426, 4, 18
TD427, FY303, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD427, 4, 19
TD428, FY303, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD428, 4, 20
TD429, FY303, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD429, 4, 21
TD430, FY303, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD430, 4, 22
TD431, FY304, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD431, 4, 23
TD432, FY304, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD432, 4, 24
TD433, FY304, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD433, 4, 1
TD434, FY304, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD434, 4, 2
TD435, FY305, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD435, 4, 3
TD436, FY305, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD436, 4, 4
TD437, FY305, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD437, 4, 5
TD438, FY305, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD438, 4, 6
TD439, FY306, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD439, 4, 7
TD440, FY306, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD440, 4, 8
TD441, FY306, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD441, 4, 9
TD442, FY306, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD442, 4, 10
TD443, FY307, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD443, 4, 11
TD444, FY307, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD444, 4, 12
TD445, FY307, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD445, 4, 13
TD446, FY307, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD446, 4, 14
TD447, FY308, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD447, 4, 15
TD448, FY308, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD448, 4, 16
TD449, FY308, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD449, 4, 17
TD450, FY308, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD450, 4, 18
TD451, FY309, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD451, 4, 19
TD452, FY309, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD452, 4, 20
TD453, FY309, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD453, 4, 21
TD454, FY309, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD454, 4, 22
TD455, FY310, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD455, 4, 23
TD456, FY310, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD456, 4, 24
TD457, FY310, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD457, 4, 1
TD458, FY310, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD458, 4, 2
TD459, FY311, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD459, 4, 3
TD460, FY311, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD460, 4, 4
TD461, FY311, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD461, 4, 5
TD462, FY311, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD462, 4, 6
TD463, FY312, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD463, 4, 7
TD464, FY312, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD464, 4, 8
TD465, FY312, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD465, 4, 9
TD466, FY312, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD466, 4, 10
TD467, FY313, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD467, 4, 11
TD468, FY313, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD468, 4, 12
TD469, FY313, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD469, 4, 13
TD470, FY313, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD470, 4, 14
TD471, FY314, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD471, 4, 15
TD472, FY314, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD472, 4, 16
TD473, FY314, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD473, 4, 17
TD474, FY314, TECH PANEL, FUNCTION/FOYER, G01, CEILING, ER211, TD474, 4, 18
TD475, FY402, TECH PANEL, FOYER, 113, 300, ER211, TD475, 2, 19
TD476, FY402, TECH PANEL, FOYER, 113, 300, ER211, TD476, 2, 20
TD477, FY403, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER211, TD477, 2, 21
TD478, FY403, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER211, TD478, 2, 22
TD479, FY423, SCREEN, FOYER, 113, CEILING, ER211, TD479, 1, 23
TD480, FY424, SCREEN, FOYER, 113, CEILING, ER211, TD480, 1, 24
TD481, , SPARE, , , , , TD481, -1, 1
TD482, , SPARE, , , , , TD482, -1, 2
TD483, , SPARE, , , , , TD483, -1, 3
TD484, , SPARE, , , , , TD484, -1, 4
TD485, , SPARE, , , , , TD485, -1, 5
TD486, , SPARE, , , , , TD486, -1, 6
TD487, , SPARE, , , , , TD487, -1, 7
TD488, , SPARE, , , , , TD488, -1, 8
TD489, , SPARE, , , , , TD489, -1, 9
TD490, , SPARE, , , , , TD490, -1, 10
TD491, , SPARE, , , , , TD491, -1, 11
TD492, , SPARE, , , , , TD492, -1, 12
TD493, , SPARE, , , , , TD493, -1, 13
TD494, , SPARE, , , , , TD494, -1, 14
TD495, , SPARE, , , , , TD495, -1, 15
TD496, , SPARE, , , , , TD496, -1, 16
TD497, , SPARE, , , , , TD497, -1, 17
TD498, , SPARE, , , , , TD498, -1, 18
TD499, , SPARE, , , , , TD499, -1, 19
TD500, , SPARE, , , , , TD500, -1, 20
TD501, , SPARE, , , , , TD501, -1, 21
TD502, , SPARE, , , , , TD502, -1, 22
TD503, , SPARE, , , , , TD503, -1, 23
TD504, , SPARE, , , , , TD504, -1, 24
TD505, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, TD505, 4, 1
TD506, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, TD506, 4, 2
TD507, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, TD507, 4, 3
TD508, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, TD508, 4, 4
TD509, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, TD509, 4, 5
TD510, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, TD510, 4, 6
TD511, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, TD511, 4, 7
TD512, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, TD512, 4, 8
TD513, CR491, LIGHTING CONTROL, CONTROL ROOM, , 500, ER491, TD513, 4, 9
TD514, CR491, LIGHTING CONTROL, CONTROL ROOM, , 500, ER491, TD514, 4, 10
TD515, CR491, LIGHTING CONTROL, CONTROL ROOM, , 500, ER491, TD515, 4, 11
TD516, CR491, LIGHTING CONTROL, CONTROL ROOM, , 500, ER491, TD516, 4, 12
TD517, CR492, AUDIO CONTROL, CONTROL ROOM, , 500, ER491, TD517, 4, 13
TD518, CR492, AUDIO CONTROL, CONTROL ROOM, , 500, ER491, TD518, 4, 14
TD519, CR492, AUDIO CONTROL, CONTROL ROOM, , 500, ER491, TD519, 4, 15
TD520, CR492, AUDIO CONTROL, CONTROL ROOM, , 500, ER491, TD520, 4, 16
TD521, CR493, AV CONTROL, CONTROL ROOM, , 500, ER491, TD521, 4, 17
TD522, CR493, AV CONTROL, CONTROL ROOM, , 500, ER491, TD522, 4, 18
TD523, CR493, AV CONTROL, CONTROL ROOM, , 500, ER491, TD523, 4, 19
TD524, CR493, AV CONTROL, CONTROL ROOM, , 500, ER491, TD524, 4, 20
TD525, , SPARE, , , , , TD525, -1, 21
TD526, , SPARE, , , , , TD526, -1, 22
TD527, , SPARE, , , , , TD527, -1, 23
TD528, , SPARE, , , , , TD528, -1, 24
TD529, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401 ER211, TD529, 5, 1
TD530, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401 ER211, TD530, 5, 2
TD531, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401 ER211, TD531, 5, 3
TD532, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401 ER211, TD532, 5, 4
TD533, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401 ER211, TD533, 5, 5
