CableId, Panel Id, Description, Location, Room, Affl, Dest Rack Id, CableId, Qty, SystemType
_, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, 3, _, 3, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, 3, _, 3, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, 3, _, 3, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CR492, AUDIO CONTROL, CONTROL ROOM, , 500, 3, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, SX851A, SPEAKER (ARRAY), AUDITORIUM, G16, CEILING, 2x(20A), _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, SX851B, SPEAKER (SUBS), AUDITORIUM, G16, CEILING, 2x(20A), _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, SX852, SPEAKER, AUDITORIUM, G16, CEILING, 2x(20A), _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, SX853, SPEAKER, AUDITORIUM, G16, CEILING, 2x(20A), _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, SX854, SPEAKER, AUDITORIUM, G16, CEILING, 2x(20A), _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, SX855A, SPEAKER (ARRAY), AUDITORIUM, G16, CEILING, 2x(20A), _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, SX855B, SPEAKER (SUBS), AUDITORIUM, G16, CEILING, 2x(20A), _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
PS001, CR493, AV CONTROL, CONTROL ROOM, , 500, ER401, PS001, 1, PAGING_STATION
PS002, TP201A, TECH PANEL (SM Panel), PERF LOCK, G23, 300, ER401, PS002, 1, PAGING_STATION
PS003, TP202, TECH PANEL (SM Panel), STAGE, G15, 300, ER401, PS003, 1, PAGING_STATION
PS025, FY231, HOUSE MANAGERS PANEL, FUNCTION/FOYER, G01, 1100, ER211, PS025, 1, PAGING_STATION
MF001, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF001, 12, MULTIMODE_FIBER
MF002, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF002, 12, MULTIMODE_FIBER
MF003, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF003, 12, MULTIMODE_FIBER
MF004, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF004, 12, MULTIMODE_FIBER
MF005, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF005, 12, MULTIMODE_FIBER
MF006, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF006, 12, MULTIMODE_FIBER
MF007, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF007, 12, MULTIMODE_FIBER
MF008, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF008, 12, MULTIMODE_FIBER
MF009, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF009, 12, MULTIMODE_FIBER
MF010, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF010, 12, MULTIMODE_FIBER
MF011, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF011, 12, MULTIMODE_FIBER
MF012, ER211, EQUIP RACK, CLOAK ROOM, G07, 0, ER401, MF012, 12, MULTIMODE_FIBER
MF013, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF013, 12, MULTIMODE_FIBER
MF014, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF014, 12, MULTIMODE_FIBER
MF015, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF015, 12, MULTIMODE_FIBER
MF016, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF016, 12, MULTIMODE_FIBER
MF017, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF017, 12, MULTIMODE_FIBER
MF018, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF018, 12, MULTIMODE_FIBER
MF019, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF019, 12, MULTIMODE_FIBER
MF020, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF020, 12, MULTIMODE_FIBER
MF021, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF021, 12, MULTIMODE_FIBER
MF022, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF022, 12, MULTIMODE_FIBER
MF023, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF023, 12, MULTIMODE_FIBER
MF024, ER491, EQPT RACK, CONTROL ROOM, , 0, ER401, MF024, 12, MULTIMODE_FIBER
MF025, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF025, 12, MULTIMODE_FIBER
MF026, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF026, 12, MULTIMODE_FIBER
MF027, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF027, 12, MULTIMODE_FIBER
MF028, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF028, 12, MULTIMODE_FIBER
MF029, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF029, 12, MULTIMODE_FIBER
MF030, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF030, 12, MULTIMODE_FIBER
MF031, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF031, 12, MULTIMODE_FIBER
MF032, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF032, 12, MULTIMODE_FIBER
MF033, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF033, 12, MULTIMODE_FIBER
MF034, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF034, 12, MULTIMODE_FIBER
MF035, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF035, 12, MULTIMODE_FIBER
MF036, ER601, EQPT RACK, FURNITURE STORE, 209, 0, ER401, MF036, 12, MULTIMODE_FIBER
MF037, TP803, TECH PANEL, FLY GALLERY, , 300, ER401, MF037, 4, MULTIMODE_FIBER
MF038, TP803, TECH PANEL, FLY GALLERY, , 300, ER401, MF038, 4, MULTIMODE_FIBER
MF039, TP803, TECH PANEL, FLY GALLERY, , 300, ER401, MF039, 4, MULTIMODE_FIBER
MF040, TP803, TECH PANEL, FLY GALLERY, , 300, ER401, MF040, 4, MULTIMODE_FIBER
MF041, TP804, TECH PANEL, FLY GALLERY, , 300, ER401, MF041, 4, MULTIMODE_FIBER
MF042, TP804, TECH PANEL, FLY GALLERY, , 300, ER401, MF042, 4, MULTIMODE_FIBER
MF043, TP804, TECH PANEL, FLY GALLERY, , 300, ER401, MF043, 4, MULTIMODE_FIBER
MF044, TP804, TECH PANEL, FLY GALLERY, , 300, ER401, MF044, 4, MULTIMODE_FIBER
MF045, TP853, TECH PANEL, CABLE NET, , 300, ER401, MF045, 4, MULTIMODE_FIBER
MF046, TP853, TECH PANEL, CABLE NET, , 300, ER401, MF046, 4, MULTIMODE_FIBER
MF047, TP853, TECH PANEL, CABLE NET, , 300, ER401, MF047, 4, MULTIMODE_FIBER
MF048, TP853, TECH PANEL, CABLE NET, , 300, ER401, MF048, 4, MULTIMODE_FIBER
MF049, TP854, TECH PANEL, CABLE NET, , 300, ER401, MF049, 4, MULTIMODE_FIBER
MF050, TP854, TECH PANEL, CABLE NET, , 300, ER401, MF050, 4, MULTIMODE_FIBER
MF051, TP854, TECH PANEL, CABLE NET, , 300, ER401, MF051, 4, MULTIMODE_FIBER
MF052, TP854, TECH PANEL, CABLE NET, , 300, ER401, MF052, 4, MULTIMODE_FIBER
MF073, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF073, 12, MULTIMODE_FIBER
MF074, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF074, 12, MULTIMODE_FIBER
MF075, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF075, 12, MULTIMODE_FIBER
MF076, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF076, 12, MULTIMODE_FIBER
MF077, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF077, 12, MULTIMODE_FIBER
MF078, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF078, 12, MULTIMODE_FIBER
MF079, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF079, 12, MULTIMODE_FIBER
MF080, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF080, 12, MULTIMODE_FIBER
MF081, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF081, 12, MULTIMODE_FIBER
MF082, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF082, 12, MULTIMODE_FIBER
MF083, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF083, 12, MULTIMODE_FIBER
MF084, ER401, EQPT RACK, TECH ROOM, 117, 0, ER491, MF084, 12, MULTIMODE_FIBER
_, HC201, HOUSE CURTAIN CONTROL, STAGE, G15, 1100, HC601, _, 1, STAGE_LIGHTING_OUTLETS_SINGLE_10A
_, HC201A, HOUSE CURTAIN CONTROL, PERF LOCK, G23, 1100, HC601, _, 1, STAGE_LIGHTING_OUTLETS_SINGLE_10A
_, HC202, HOUSE CURTAIN CONTROL, STAGE, G15, 1100, HC601, _, 1, STAGE_LIGHTING_OUTLETS_SINGLE_10A
_, HC491, HOUSE CURTAIN CONTROL, CONTROL ROOM, , 1100, HC601, _, 1, STAGE_LIGHTING_OUTLETS_SINGLE_10A
_, HC801, HOUSE CURTAIN MOTOR, STAGE, G15, ON TRUSS, HC601, _, 1, STAGE_LIGHTING_OUTLETS_SINGLE_10A
MX001, TP201A, TECH PANEL (SM Panel), PERF LOCK, G23, 300, ER491, MX001, 1, HOIST_CONTROL
MX002, TP202, TECH PANEL (SM Panel), STAGE, G15, 300, ER491, MX002, 1, HOIST_CONTROL
HC001, MX202, PENDANT CONTROL CONNECTION, STAGE, G15, 300, MCC-C, HC001, 4, HOUSE_CURTAIN_CONTROL
HC002, MX202, PENDANT CONTROL CONNECTION, STAGE, G15, 300, MCC-C, HC002, 4, HOUSE_CURTAIN_CONTROL
HC003, MX202, PENDANT CONTROL CONNECTION, STAGE, G15, 300, MCC-C, HC003, 4, HOUSE_CURTAIN_CONTROL
HC004, MX202, PENDANT CONTROL CONNECTION, STAGE, G15, 300, MCC-C, HC004, 4, HOUSE_CURTAIN_CONTROL
HC005, MX720-A, CHAIN MOTOR (UNDER FLY GALLERY), STAGE G15, G15, SOFFIT, MCC-C, HC005, 1, HOUSE_CURTAIN_CONTROL
HC006, MX720-B, CHAIN MOTOR (UNDER FLY GALLERY), STAGE G15, G15, SOFFIT, MCC-C, HC006, 1, HOUSE_CURTAIN_CONTROL
HC007, MX721-A, CHAIN MOTOR (UNDER FLY GALLERY), STAGE G15, G15, SOFFIT, MCC-C, HC007, 1, HOUSE_CURTAIN_CONTROL
HC008, MX721-B, CHAIN MOTOR (UNDER FLY GALLERY), STAGE G15, G15, SOFFIT, MCC-C, HC008, 1, HOUSE_CURTAIN_CONTROL
HC009, MX851A, SPEAKER (ARRAY)CHAIN MOTOR, FORESTAGE GRID, , CEILING, MCC-C, HC009, 1, HOUSE_CURTAIN_CONTROL
HC010, MX851B, SPEAKER (SUBS)CHAIN MOTOR, FORESTAGE GRID, , CEILING, MCC-C, HC010, 1, HOUSE_CURTAIN_CONTROL
HC011, MX852, SPEAKER CHAIN MOTOR (FUTURE), FORESTAGE GRID, , CEILING, MCC-C, HC011, 1, HOUSE_CURTAIN_CONTROL
HC012, MX853, SPEAKER CHAIN MOTOR (FUTURE), FORESTAGE GRID, , CEILING, MCC-C, HC012, 1, HOUSE_CURTAIN_CONTROL
HC013, MX854, SPEAKER CHAIN MOTOR (FUTURE), FORESTAGE GRID, , CEILING, MCC-C, HC013, 1, HOUSE_CURTAIN_CONTROL
HC014, MX855A, SPEAKER (ARRAY)CHAIN MOTOR, FORESTAGE GRID, , CEILING, MCC-C, HC014, 1, HOUSE_CURTAIN_CONTROL
HC015, MX855B, SPEAKER (SUBS)CHAIN MOTOR, FORESTAGE GRID, , CEILING, MCC-C, HC015, 1, HOUSE_CURTAIN_CONTROL
HC016, MX856, ORCH BAR CHAIN MOTOR, FORESTAGE GRID, , CEILING, MCC-C, HC016, 1, HOUSE_CURTAIN_CONTROL
HC017, MX857, ORCH BAR CHAIN MOTOR, FORESTAGE GRID, , CEILING, MCC-C, HC017, 1, HOUSE_CURTAIN_CONTROL
HC025, MX601-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX601-B, HC025, 1, HOUSE_CURTAIN_CONTROL
HC026, MX901, MOTOR, STAGE G15, G15, WALL, MX601-B, HC026, 1, HOUSE_CURTAIN_CONTROL
HC049, MX602-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX602-B, HC049, 1, HOUSE_CURTAIN_CONTROL
HC050, MX902, MOTOR, STAGE G15, G15, WALL, MX602-B, HC050, 1, HOUSE_CURTAIN_CONTROL
HC073, MX603-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX603-B, HC073, 1, HOUSE_CURTAIN_CONTROL
HC074, MX903, MOTOR, STAGE G15, G15, WALL, MX603-B, HC074, 1, HOUSE_CURTAIN_CONTROL
HC097, MX604-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX604-B, HC097, 1, HOUSE_CURTAIN_CONTROL
HC098, MX904, MOTOR, STAGE G15, G15, WALL, MX604-B, HC098, 1, HOUSE_CURTAIN_CONTROL
HC121, MX605-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX605-B, HC121, 1, HOUSE_CURTAIN_CONTROL
HC122, MX905, MOTOR, STAGE G15, G15, WALL, MX605-B, HC122, 1, HOUSE_CURTAIN_CONTROL
HC145, MX606-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX606-B, HC145, 1, HOUSE_CURTAIN_CONTROL
HC146, MX906, MOTOR, STAGE G15, G15, WALL, MX606-B, HC146, 1, HOUSE_CURTAIN_CONTROL
HC169, MX607-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX607-B, HC169, 1, HOUSE_CURTAIN_CONTROL
HC170, MX907, MOTOR, STAGE G15, G15, WALL, MX607-B, HC170, 1, HOUSE_CURTAIN_CONTROL
HC193, MX608-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX608-B, HC193, 1, HOUSE_CURTAIN_CONTROL
HC194, MX908, MOTOR, STAGE G15, G15, WALL, MX608-B, HC194, 1, HOUSE_CURTAIN_CONTROL
HC217, MX609-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX609-B, HC217, 1, HOUSE_CURTAIN_CONTROL
HC218, MX909, MOTOR, STAGE G15, G15, WALL, MX609-B, HC218, 1, HOUSE_CURTAIN_CONTROL
HC241, MX610-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX610-B, HC241, 1, HOUSE_CURTAIN_CONTROL
HC242, MX910, MOTOR, STAGE G15, G15, WALL, MX610-B, HC242, 1, HOUSE_CURTAIN_CONTROL
HC265, MX611-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX611-B, HC265, 1, HOUSE_CURTAIN_CONTROL
HC266, MX911, MOTOR, STAGE G15, G15, WALL, MX611-B, HC266, 1, HOUSE_CURTAIN_CONTROL
HC289, MX612-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX612-B, HC289, 1, HOUSE_CURTAIN_CONTROL
HC290, MX912, MOTOR, STAGE G15, G15, WALL, MX612-B, HC290, 1, HOUSE_CURTAIN_CONTROL
HC313, MX613-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX613-B, HC313, 1, HOUSE_CURTAIN_CONTROL
HC314, MX913, MOTOR, STAGE G15, G15, WALL, MX613-B, HC314, 1, HOUSE_CURTAIN_CONTROL
HC337, MX614-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX614-B, HC337, 1, HOUSE_CURTAIN_CONTROL
HC338, MX914, MOTOR, STAGE G15, G15, WALL, MX614-B, HC338, 1, HOUSE_CURTAIN_CONTROL
HC361, MX615-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX615-B, HC361, 1, HOUSE_CURTAIN_CONTROL
HC362, MX915, MOTOR, STAGE G15, G15, WALL, MX615-B, HC362, 1, HOUSE_CURTAIN_CONTROL
HC385, MX616-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX616-B, HC385, 1, HOUSE_CURTAIN_CONTROL
HC386, MX716, MOTOR, STAGE G15, G15, WALL, MX616-B, HC386, 1, HOUSE_CURTAIN_CONTROL
HC409, MX617-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX617-B, HC409, 1, HOUSE_CURTAIN_CONTROL
HC410, MX717, MOTOR, STAGE G15, G15, WALL, MX617-B, HC410, 1, HOUSE_CURTAIN_CONTROL
HC433, MX618-A, SINGLE AXIS CONTROLLER, TECH (GALLERY), 218, RAILING, MX618-B, HC433, 1, HOUSE_CURTAIN_CONTROL
HC434, MX718, MOTOR, STAGE G15, G15, WALL, MX618-B, HC434, 1, HOUSE_CURTAIN_CONTROL
PA001, BS202, VOL CTRL, PRINC. DR. RM. 1 G26, , 1200, ER401, PA001, 1, PERFORMANCE_LOUDSPEAKER
PA002, BS204, VOL CTRL, MULTI-PURPOSE RM/GREEG32, , 1200, ER401, PA002, 1, PERFORMANCE_LOUDSPEAKER
PA003, BS206, VOL CTRL, DR. RM. G39, , 1200, ER401, PA003, 1, PERFORMANCE_LOUDSPEAKER
PA004, BS208, VOL CTRL, DR. RM. G29, , 1200, ER401, PA004, 1, PERFORMANCE_LOUDSPEAKER
PA005, BS210, VOL CTRL, PRINC. DR. RM. 2 G20, , 1200, ER401, PA005, 1, PERFORMANCE_LOUDSPEAKER
PA006, BS212, VOL CTRL, STAGE DOOR G41, , 1200, ER401, PA006, 1, PERFORMANCE_LOUDSPEAKER
PA007, BS216, VOL CTRL, WORKSHOP G35, , 1200, ER401, PA007, 1, PERFORMANCE_LOUDSPEAKER
PA008, BS601, VOL CTRL, GUEST DRESS ROOM 212, , 1200, ER401, PA008, 1, PERFORMANCE_LOUDSPEAKER
